Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2012,2012,2012,4,0,1,Import,704,Viet Nam,VNM,124,Canada,CAN,1001,Wheat and meslin,8,Weight in kilograms,69776176,69776176,29155677,0
H4,2012,2012,2012,4,0,1,Import,704,Viet Nam,VNM,398,Kazakhstan,KAZ,1001,Wheat and meslin,8,Weight in kilograms,2249020,2249020,771584,0
H4,2012,2012,2012,4,0,1,Import,704,Viet Nam,VNM,440,Lithuania,LTU,1001,Wheat and meslin,8,Weight in kilograms,1033430,1033430,365754,0
H4,2012,2012,2012,4,0,1,Import,704,Viet Nam,VNM,490,"Other Asia, nes",,1001,Wheat and meslin,8,Weight in kilograms,7050,7050,4301,0
H4,2012,2012,2012,4,0,1,Import,704,Viet Nam,VNM,586,Pakistan,PAK,1001,Wheat and meslin,8,Weight in kilograms,4012650,4012650,1255562,0
H4,2012,2012,2012,4,0,1,Import,704,Viet Nam,VNM,643,Russian Federation,RUS,1001,Wheat and meslin,8,Weight in kilograms,12024750,12024750,4729352,0
H4,2012,2012,2012,4,0,1,Import,704,Viet Nam,VNM,699,India,IND,1001,Wheat and meslin,8,Weight in kilograms,49283092,49283092,16332124,0
H4,2012,2012,2012,4,0,1,Import,704,Viet Nam,VNM,792,Turkey,TUR,1001,Wheat and meslin,8,Weight in kilograms,561500,561500,199894,0
H4,2012,2012,2012,4,0,1,Import,704,Viet Nam,VNM,804,Ukraine,UKR,1001,Wheat and meslin,8,Weight in kilograms,3771175,3771175,1008786,0
H4,2012,2012,2012,4,0,1,Import,704,Viet Nam,VNM,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,123717126,123717126,47561894,0
H4,2013,2013,2013,4,0,1,Import,699,India,IND,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,10247060,10247060,4233078,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,4302753831,4302753831,1260270023,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,4,Afghanistan,AFG,1001,Wheat and meslin,8,Weight in kilograms,105637500,105637500,35680234,0
H4,2013,2013,2013,4,0,1,Import,699,India,IND,36,Australia,AUS,1001,Wheat and meslin,8,Weight in kilograms,10247060,10247060,4233078,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,48,Bahrain,BHR,1001,Wheat and meslin,8,Weight in kilograms,178000,178000,66379,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,50,Bangladesh,BGD,1001,Wheat and meslin,8,Weight in kilograms,1331738384,1331738384,397417331,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,72,Botswana,BWA,1001,Wheat and meslin,8,Weight in kilograms,200,200,65,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,96,Brunei Darussalam,BRN,1001,Wheat and meslin,8,Weight in kilograms,7000,7000,2088,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,104,Myanmar,MMR,1001,Wheat and meslin,8,Weight in kilograms,18632500,18632500,5522804,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,144,Sri Lanka,LKA,1001,Wheat and meslin,8,Weight in kilograms,58883900,58883900,17619130,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,156,China,CHN,1001,Wheat and meslin,8,Weight in kilograms,6790000,6790000,2211948,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,178,Congo,COG,1001,Wheat and meslin,8,Weight in kilograms,1000,1000,283,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,231,Ethiopia,ETH,1001,Wheat and meslin,8,Weight in kilograms,91184400,91184400,25420567,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,262,Djibouti,DJI,1001,Wheat and meslin,8,Weight in kilograms,222408800,222408800,64716270,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,288,Ghana,GHA,1001,Wheat and meslin,8,Weight in kilograms,483800,483800,160188,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,324,Guinea,GIN,1001,Wheat and meslin,8,Weight in kilograms,4000,4000,1805,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,344,"China, Hong Kong SAR",HKG,1001,Wheat and meslin,8,Weight in kilograms,6420,6420,6221,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,360,Indonesia,IDN,1001,Wheat and meslin,8,Weight in kilograms,312533796,312533796,89784705,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,392,Japan,JPN,1001,Wheat and meslin,8,Weight in kilograms,2000,2000,846,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,400,Jordan,JOR,1001,Wheat and meslin,8,Weight in kilograms,1384184,1384184,475730,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,404,Kenya,KEN,1001,Wheat and meslin,8,Weight in kilograms,60,60,38,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,408,Dem. People's Rep. of Korea,PRK,1001,Wheat and meslin,8,Weight in kilograms,12166300,12166300,3419073,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,410,Rep. of Korea,KOR,1001,Wheat and meslin,8,Weight in kilograms,630652208,630652208,177414439,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,414,Kuwait,KWT,1001,Wheat and meslin,8,Weight in kilograms,399700,399700,132086,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,450,Madagascar,MDG,1001,Wheat and meslin,8,Weight in kilograms,450,450,184,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,458,Malaysia,MYS,1001,Wheat and meslin,8,Weight in kilograms,80399382,80399382,23278395,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,462,Maldives,MDV,1001,Wheat and meslin,8,Weight in kilograms,350,350,169,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,480,Mauritius,MUS,1001,Wheat and meslin,8,Weight in kilograms,11000,11000,7107,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,490,"Other Asia, nes",,1001,Wheat and meslin,8,Weight in kilograms,38369690,38369690,11403458,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,508,Mozambique,MOZ,1001,Wheat and meslin,8,Weight in kilograms,1000,1000,348,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,512,Oman,OMN,1001,Wheat and meslin,8,Weight in kilograms,132693450,132693450,38789931,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,524,Nepal,NPL,1001,Wheat and meslin,8,Weight in kilograms,63031236,63031236,17425795,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,554,New Zealand,NZL,1001,Wheat and meslin,8,Weight in kilograms,22250,22250,7829,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,566,Nigeria,NGA,1001,Wheat and meslin,8,Weight in kilograms,313471,313471,105014,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,608,Philippines,PHL,1001,Wheat and meslin,8,Weight in kilograms,101199300,101199300,28346713,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,634,Qatar,QAT,1001,Wheat and meslin,8,Weight in kilograms,20000800,20000800,5556521,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,682,Saudi Arabia,SAU,1001,Wheat and meslin,8,Weight in kilograms,138599600,138599600,40195577,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,690,Seychelles,SYC,1001,Wheat and meslin,8,Weight in kilograms,222176,222176,83494,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,702,Singapore,SGP,1001,Wheat and meslin,8,Weight in kilograms,960,960,596,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,704,Viet Nam,VNM,1001,Wheat and meslin,8,Weight in kilograms,77086930,77086930,21884954,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,710,South Africa,ZAF,1001,Wheat and meslin,8,Weight in kilograms,5000,5000,1670,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,729,Sudan,SDN,1001,Wheat and meslin,8,Weight in kilograms,75600000,75600000,25950140,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,764,Thailand,THA,1001,Wheat and meslin,8,Weight in kilograms,85542000,85542000,24267598,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,784,United Arab Emirates,ARE,1001,Wheat and meslin,8,Weight in kilograms,577620952,577620952,170106322,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,800,Uganda,UGA,1001,Wheat and meslin,8,Weight in kilograms,189200,189200,65191,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,826,United Kingdom,GBR,1001,Wheat and meslin,8,Weight in kilograms,14167746,14167746,3313072,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,834,United Rep. of Tanzania,TZA,1001,Wheat and meslin,8,Weight in kilograms,500,500,166,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,41636,41636,14585,0
H4,2013,2013,2013,4,0,2,Export,699,India,IND,887,Yemen,YEM,1001,Wheat and meslin,8,Weight in kilograms,104540600,104540600,29412965,0
H4,2013,2013,2013,4,0,1,Import,702,Singapore,SGP,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,172261231,172261231,62492849,0
H4,2013,2013,2013,4,0,2,Export,702,Singapore,SGP,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,71440,71440,39220,0
H4,2013,2013,2013,4,0,1,Import,702,Singapore,SGP,36,Australia,AUS,1001,Wheat and meslin,8,Weight in kilograms,87648960,87648960,31286444,0
H4,2013,2013,2013,4,0,2,Export,702,Singapore,SGP,96,Brunei Darussalam,BRN,1001,Wheat and meslin,8,Weight in kilograms,19190,19190,17191,0
H4,2013,2013,2013,4,0,1,Import,702,Singapore,SGP,124,Canada,CAN,1001,Wheat and meslin,8,Weight in kilograms,9064774,9064774,3489927,0
H4,2013,2013,2013,4,0,1,Import,702,Singapore,SGP,276,Germany,DEU,1001,Wheat and meslin,8,Weight in kilograms,50,50,541,0
H4,2013,2013,2013,4,0,2,Export,702,Singapore,SGP,344,"China, Hong Kong SAR",HKG,1001,Wheat and meslin,8,Weight in kilograms,100,100,231,0
H4,2013,2013,2013,4,0,2,Export,702,Singapore,SGP,360,Indonesia,IDN,1001,Wheat and meslin,8,Weight in kilograms,440,440,1129,0
H4,2013,2013,2013,4,0,1,Import,702,Singapore,SGP,381,Italy,ITA,1001,Wheat and meslin,8,Weight in kilograms,40,40,455,0
H4,2013,2013,2013,4,0,1,Import,702,Singapore,SGP,392,Japan,JPN,1001,Wheat and meslin,8,Weight in kilograms,210260,210260,67657,0
H4,2013,2013,2013,4,0,1,Import,702,Singapore,SGP,458,Malaysia,MYS,1001,Wheat and meslin,8,Weight in kilograms,2711440,2711440,1468747,0
H4,2013,2013,2013,4,0,2,Export,702,Singapore,SGP,458,Malaysia,MYS,1001,Wheat and meslin,8,Weight in kilograms,25360,25360,15262,0
H4,2013,2013,2013,4,0,1,Import,702,Singapore,SGP,490,"Other Asia, nes",,1001,Wheat and meslin,8,Weight in kilograms,10,10,873,0
H4,2013,2013,2013,4,0,1,Import,702,Singapore,SGP,699,India,IND,1001,Wheat and meslin,8,Weight in kilograms,74440,74440,54330,0
H4,2013,2013,2013,4,0,2,Export,702,Singapore,SGP,704,Viet Nam,VNM,1001,Wheat and meslin,8,Weight in kilograms,26350,26350,5405,0
H4,2013,2013,2013,4,0,1,Import,702,Singapore,SGP,764,Thailand,THA,1001,Wheat and meslin,8,Weight in kilograms,4,4,7,0
H4,2013,2013,2013,4,0,1,Import,702,Singapore,SGP,792,Turkey,TUR,1001,Wheat and meslin,8,Weight in kilograms,1500,1500,1054,0
H4,2013,2013,2013,4,0,1,Import,702,Singapore,SGP,804,Ukraine,UKR,1001,Wheat and meslin,8,Weight in kilograms,3,3,2,0
H4,2013,2013,2013,4,0,1,Import,702,Singapore,SGP,826,United Kingdom,GBR,1001,Wheat and meslin,8,Weight in kilograms,10030,10030,1523,0
H4,2013,2013,2013,4,0,1,Import,702,Singapore,SGP,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,72539720,72539720,26121283,0
H4,2013,2013,2013,4,0,1,Import,703,Slovakia,SVK,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,29227015,29227015,10823018,6
H4,2013,2013,2013,4,0,2,Export,703,Slovakia,SVK,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,687398667,687398667,181469978,6
H4,2013,2013,2013,4,0,1,Import,703,Slovakia,SVK,40,Austria,AUT,1001,Wheat and meslin,8,Weight in kilograms,1908267,1908267,1013075,0
H4,2013,2013,2013,4,0,2,Export,703,Slovakia,SVK,40,Austria,AUT,1001,Wheat and meslin,8,Weight in kilograms,216996561,216996561,58606121,6
H4,2013,2013,2013,4,0,2,Export,703,Slovakia,SVK,56,Belgium,BEL,1001,Wheat and meslin,8,Weight in kilograms,24380,24380,4922,0
H4,2013,2013,2013,4,0,2,Export,703,Slovakia,SVK,70,Bosnia Herzegovina,BIH,1001,Wheat and meslin,8,Weight in kilograms,272840,272840,56693,0
H4,2013,2013,2013,4,0,2,Export,703,Slovakia,SVK,100,Bulgaria,BGR,1001,Wheat and meslin,8,Weight in kilograms,854280,854280,199723,0
H4,2013,2013,2013,4,0,1,Import,703,Slovakia,SVK,191,Croatia,HRV,1001,Wheat and meslin,8,Weight in kilograms,24000,24000,9248,0
H4,2013,2013,2013,4,0,1,Import,703,Slovakia,SVK,203,Czechia,CZE,1001,Wheat and meslin,8,Weight in kilograms,6965630,6965630,2113693,0
H4,2013,2013,2013,4,0,2,Export,703,Slovakia,SVK,203,Czechia,CZE,1001,Wheat and meslin,8,Weight in kilograms,58274723,58274723,15653933,6
H4,2013,2013,2013,4,0,1,Import,703,Slovakia,SVK,251,France,FRA,1001,Wheat and meslin,8,Weight in kilograms,11221,11221,17298,0
H4,2013,2013,2013,4,0,1,Import,703,Slovakia,SVK,276,Germany,DEU,1001,Wheat and meslin,8,Weight in kilograms,3339704,3339704,1684400,0
H4,2013,2013,2013,4,0,2,Export,703,Slovakia,SVK,276,Germany,DEU,1001,Wheat and meslin,8,Weight in kilograms,101302431,101302431,26315042,6
H4,2013,2013,2013,4,0,1,Import,703,Slovakia,SVK,348,Hungary,HUN,1001,Wheat and meslin,8,Weight in kilograms,8664345,8664345,3146249,0
H4,2013,2013,2013,4,0,2,Export,703,Slovakia,SVK,348,Hungary,HUN,1001,Wheat and meslin,8,Weight in kilograms,46949835,46949835,13154856,6
H4,2013,2013,2013,4,0,1,Import,703,Slovakia,SVK,381,Italy,ITA,1001,Wheat and meslin,8,Weight in kilograms,58020,58020,96033,0
H4,2013,2013,2013,4,0,2,Export,703,Slovakia,SVK,381,Italy,ITA,1001,Wheat and meslin,8,Weight in kilograms,78398973,78398973,22449238,6
H4,2013,2013,2013,4,0,2,Export,703,Slovakia,SVK,440,Lithuania,LTU,1001,Wheat and meslin,8,Weight in kilograms,1074830,1074830,229850,0
H4,2013,2013,2013,4,0,2,Export,703,Slovakia,SVK,528,Netherlands,NLD,1001,Wheat and meslin,8,Weight in kilograms,3070220,3070220,777558,0
H4,2013,2013,2013,4,0,1,Import,703,Slovakia,SVK,568,"Other Europe, nes",,1001,Wheat and meslin,8,Weight in kilograms,7603648,7603648,2576268,6
H4,2013,2013,2013,4,0,1,Import,703,Slovakia,SVK,616,Poland,POL,1001,Wheat and meslin,8,Weight in kilograms,641530,641530,159948,0
H4,2013,2013,2013,4,0,2,Export,703,Slovakia,SVK,616,Poland,POL,1001,Wheat and meslin,8,Weight in kilograms,177625105,177625105,43320973,6
H4,2013,2013,2013,4,0,2,Export,703,Slovakia,SVK,642,Romania,ROU,1001,Wheat and meslin,8,Weight in kilograms,193182,193182,51200,6
H4,2013,2013,2013,4,0,1,Import,703,Slovakia,SVK,705,Slovenia,SVN,1001,Wheat and meslin,8,Weight in kilograms,9900,9900,6314,0
H4,2013,2013,2013,4,0,2,Export,703,Slovakia,SVK,705,Slovenia,SVN,1001,Wheat and meslin,8,Weight in kilograms,2310763,2310763,610902,6
H4,2013,2013,2013,4,0,1,Import,703,Slovakia,SVK,757,Switzerland,CHE,1001,Wheat and meslin,8,Weight in kilograms,750,750,486,0
H4,2013,2013,2013,4,0,2,Export,703,Slovakia,SVK,757,Switzerland,CHE,1001,Wheat and meslin,8,Weight in kilograms,25480,25480,8597,0
H4,2013,2013,2013,4,0,2,Export,703,Slovakia,SVK,792,Turkey,TUR,1001,Wheat and meslin,8,Weight in kilograms,5060,5060,3861,0
H4,2013,2013,2013,4,0,2,Export,703,Slovakia,SVK,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,20000,20000,26500,0
H4,2013,2013,2013,4,0,1,Import,704,Viet Nam,VNM,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,1816601943,1816601943,619469558,0
H4,2013,2013,2013,4,0,2,Export,704,Viet Nam,VNM,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,8287146,8287146,2871499,6
H4,2013,2013,2013,4,0,1,Import,704,Viet Nam,VNM,36,Australia,AUS,1001,Wheat and meslin,8,Weight in kilograms,1231686656,1231686656,429722152,0
H4,2013,2013,2013,4,0,1,Import,704,Viet Nam,VNM,40,Austria,AUT,1001,Wheat and meslin,8,Weight in kilograms,31955440,31955440,10765003,0
H4,2013,2013,2013,4,0,1,Import,704,Viet Nam,VNM,100,Bulgaria,BGR,1001,Wheat and meslin,8,Weight in kilograms,1533690,1533690,434034,0
H4,2013,2013,2013,4,0,2,Export,704,Viet Nam,VNM,116,Cambodia,KHM,1001,Wheat and meslin,8,Weight in kilograms,14458,14458,4169,6
H4,2013,2013,2013,4,0,1,Import,704,Viet Nam,VNM,124,Canada,CAN,1001,Wheat and meslin,8,Weight in kilograms,131097440,131097440,45679089,0
H4,2013,2013,2013,4,0,2,Export,704,Viet Nam,VNM,276,Germany,DEU,1001,Wheat and meslin,8,Weight in kilograms,7213,7213,2500,6
H4,2013,2013,2013,4,0,1,Import,704,Viet Nam,VNM,458,Malaysia,MYS,1001,Wheat and meslin,8,Weight in kilograms,375480,375480,78851,0
H4,2013,2013,2013,4,0,1,Import,704,Viet Nam,VNM,490,"Other Asia, nes",,1001,Wheat and meslin,8,Weight in kilograms,21000,21000,10500,0
H4,2013,2013,2013,4,0,2,Export,704,Viet Nam,VNM,579,Norway,NOR,1001,Wheat and meslin,8,Weight in kilograms,3606,3606,1250,6
H4,2013,2013,2013,4,0,1,Import,704,Viet Nam,VNM,586,Pakistan,PAK,1001,Wheat and meslin,8,Weight in kilograms,315440,315440,108716,0
H4,2013,2013,2013,4,0,2,Export,704,Viet Nam,VNM,608,Philippines,PHL,1001,Wheat and meslin,8,Weight in kilograms,8261869,8261869,2863580,6
H4,2013,2013,2013,4,0,1,Import,704,Viet Nam,VNM,642,Romania,ROU,1001,Wheat and meslin,8,Weight in kilograms,49437448,49437448,14008437,0
H4,2013,2013,2013,4,0,1,Import,704,Viet Nam,VNM,643,Russian Federation,RUS,1001,Wheat and meslin,8,Weight in kilograms,43703244,43703244,13182221,0
H4,2013,2013,2013,4,0,1,Import,704,Viet Nam,VNM,699,India,IND,1001,Wheat and meslin,8,Weight in kilograms,74932592,74932592,24411443,0
H4,2013,2013,2013,4,0,1,Import,704,Viet Nam,VNM,804,Ukraine,UKR,1001,Wheat and meslin,8,Weight in kilograms,99884760,99884760,28737393,0
H4,2013,2013,2013,4,0,1,Import,704,Viet Nam,VNM,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,129130409,129130409,45181364,0
H4,2013,2013,2013,4,0,1,Import,704,Viet Nam,VNM,858,Uruguay,URY,1001,Wheat and meslin,8,Weight in kilograms,22528344,22528344,7150355,0
H4,2014,2014,2014,4,0,1,Import,699,India,IND,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,18817387,18817387,6574392,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,3950910382,3950910382,1109933761,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,4,Afghanistan,AFG,1001,Wheat and meslin,8,Weight in kilograms,30050000,30050000,9746895,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,12,Algeria,DZA,1001,Wheat and meslin,8,Weight in kilograms,31500000,31500000,11322441,0
H4,2014,2014,2014,4,0,1,Import,699,India,IND,36,Australia,AUS,1001,Wheat and meslin,8,Weight in kilograms,17287770,17287770,6150033,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,48,Bahrain,BHR,1001,Wheat and meslin,8,Weight in kilograms,271000,271000,90078,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,50,Bangladesh,BGD,1001,Wheat and meslin,8,Weight in kilograms,1338105756,1338105756,369713770,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,64,Bhutan,BTN,1001,Wheat and meslin,8,Weight in kilograms,82800,82800,27293,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,72,Botswana,BWA,1001,Wheat and meslin,8,Weight in kilograms,96,96,42,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,76,Brazil,BRA,1001,Wheat and meslin,8,Weight in kilograms,24000,24000,7457,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,96,Brunei Darussalam,BRN,1001,Wheat and meslin,8,Weight in kilograms,2002300,2002300,562286,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,104,Myanmar,MMR,1001,Wheat and meslin,8,Weight in kilograms,10143000,10143000,2768897,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,124,Canada,CAN,1001,Wheat and meslin,8,Weight in kilograms,8580,8580,2631,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,144,Sri Lanka,LKA,1001,Wheat and meslin,8,Weight in kilograms,52968200,52968200,15029905,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,156,China,CHN,1001,Wheat and meslin,8,Weight in kilograms,2197000,2197000,613202,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,178,Congo,COG,1001,Wheat and meslin,8,Weight in kilograms,10750,10750,3825,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,242,Fiji,FJI,1001,Wheat and meslin,8,Weight in kilograms,125,125,95,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,262,Djibouti,DJI,1001,Wheat and meslin,8,Weight in kilograms,133530000,133530000,37960042,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,270,Gambia,GMB,1001,Wheat and meslin,8,Weight in kilograms,2900,2900,1248,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,276,Germany,DEU,1001,Wheat and meslin,8,Weight in kilograms,4200,4200,1973,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,288,Ghana,GHA,1001,Wheat and meslin,8,Weight in kilograms,102275,102275,31216,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,324,Guinea,GIN,1001,Wheat and meslin,8,Weight in kilograms,23050,23050,8799,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,344,"China, Hong Kong SAR",HKG,1001,Wheat and meslin,8,Weight in kilograms,41500,41500,19156,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,360,Indonesia,IDN,1001,Wheat and meslin,8,Weight in kilograms,362266736,362266736,99727562,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,372,Ireland,IRL,1001,Wheat and meslin,8,Weight in kilograms,8000,8000,2601,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,381,Italy,ITA,1001,Wheat and meslin,8,Weight in kilograms,351229,351229,124348,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,392,Japan,JPN,1001,Wheat and meslin,8,Weight in kilograms,2000,2000,832,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,400,Jordan,JOR,1001,Wheat and meslin,8,Weight in kilograms,1930144,1930144,628273,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,404,Kenya,KEN,1001,Wheat and meslin,8,Weight in kilograms,60200,60200,16582,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,410,Rep. of Korea,KOR,1001,Wheat and meslin,8,Weight in kilograms,190482000,190482000,52003192,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,414,Kuwait,KWT,1001,Wheat and meslin,8,Weight in kilograms,425890,425890,141797,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,458,Malaysia,MYS,1001,Wheat and meslin,8,Weight in kilograms,89994486,89994486,25160373,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,462,Maldives,MDV,1001,Wheat and meslin,8,Weight in kilograms,2180,2180,560,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,480,Mauritius,MUS,1001,Wheat and meslin,8,Weight in kilograms,3000,3000,1662,0
H4,2014,2014,2014,4,0,1,Import,699,India,IND,484,Mexico,MEX,1001,Wheat and meslin,8,Weight in kilograms,2974,2974,1603,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,490,"Other Asia, nes",,1001,Wheat and meslin,8,Weight in kilograms,25092000,25092000,7127808,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,508,Mozambique,MOZ,1001,Wheat and meslin,8,Weight in kilograms,1030,1030,361,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,512,Oman,OMN,1001,Wheat and meslin,8,Weight in kilograms,168263520,168263520,47539737,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,524,Nepal,NPL,1001,Wheat and meslin,8,Weight in kilograms,106234983,106234983,27224929,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,528,Netherlands,NLD,1001,Wheat and meslin,8,Weight in kilograms,250000,250000,111362,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,554,New Zealand,NZL,1001,Wheat and meslin,8,Weight in kilograms,18000,18000,7015,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,566,Nigeria,NGA,1001,Wheat and meslin,8,Weight in kilograms,127000,127000,51197,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,608,Philippines,PHL,1001,Wheat and meslin,8,Weight in kilograms,81780980,81780980,23032242,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,634,Qatar,QAT,1001,Wheat and meslin,8,Weight in kilograms,80001000,80001000,22609665,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,682,Saudi Arabia,SAU,1001,Wheat and meslin,8,Weight in kilograms,144324,144324,51330,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,690,Seychelles,SYC,1001,Wheat and meslin,8,Weight in kilograms,126750,126750,51674,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,702,Singapore,SGP,1001,Wheat and meslin,8,Weight in kilograms,364036,364036,108995,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,704,Viet Nam,VNM,1001,Wheat and meslin,8,Weight in kilograms,56938655,56938655,15736178,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,706,Somalia,SOM,1001,Wheat and meslin,8,Weight in kilograms,128000,128000,38304,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,710,South Africa,ZAF,1001,Wheat and meslin,8,Weight in kilograms,1882,1882,1037,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,729,Sudan,SDN,1001,Wheat and meslin,8,Weight in kilograms,112862000,112862000,31436025,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,764,Thailand,THA,1001,Wheat and meslin,8,Weight in kilograms,2260100,2260100,648912,0
H4,2014,2014,2014,4,0,2,Export,699,India,IND,768,Togo,TGO,1001,Wheat and meslin,8,Weight in kilograms,250,250,74,0
